                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                0.56476,                0.30675,                0.85642,                0.99763,                0.99927,                0.99477,                0.91267,                0.50186,                0.20134,                0.82308,               0.006634,               0.006634,               0.006634
                     71,                0.56066,                0.30592,                0.85891,                0.99751,                0.99927,                0.99477,                0.91308,                0.50162,                0.20087,                0.82296,              0.0065845,              0.0065845,              0.0065845
                     72,                0.56072,                0.30279,                0.85926,                0.99763,                0.99927,                0.99476,                0.91255,                0.50126,                0.20028,                0.82293,               0.006535,               0.006535,               0.006535
                     73,                0.56449,                0.30367,                0.85967,                0.99774,                0.99927,                0.99476,                0.91343,                 0.5015,                0.20038,                0.82303,              0.0064855,              0.0064855,              0.0064855
                     74,                0.56018,                 0.3021,                0.85638,                0.99781,                0.99927,                0.99476,                0.91399,                0.50206,                0.19983,                0.82304,               0.006436,               0.006436,               0.006436
                     75,                0.55473,                0.29886,                0.85521,                0.99792,                0.99927,                0.99478,                0.91318,                0.50147,                0.19909,                0.82298,              0.0063865,              0.0063865,              0.0063865
                     76,                0.55431,                0.29997,                0.85522,                0.99788,                0.99927,                0.99478,                0.91215,                0.50126,                 0.1989,                0.82291,               0.006337,               0.006337,               0.006337
                     77,                 0.5552,                0.30177,                0.85524,                0.99759,                0.99927,                0.99478,                0.91292,                0.50148,                0.19831,                0.82294,              0.0062875,              0.0062875,              0.0062875
                     78,                0.56003,                0.29745,                 0.8541,                0.99694,                0.99927,                0.99478,                0.91367,                0.50153,                0.19993,                0.82289,               0.006238,               0.006238,               0.006238
                     79,                0.55604,                 0.2979,                0.85446,                0.99659,                0.99927,                0.99478,                 0.9137,                0.50158,                 0.2004,                 0.8227,              0.0061885,              0.0061885,              0.0061885
                     80,                0.55531,                0.29832,                0.85417,                0.99717,                0.99927,                0.99478,                0.91375,                0.50131,                0.20092,                0.82253,               0.006139,               0.006139,               0.006139
                     81,                 0.5569,                0.29687,                0.85595,                0.99787,                0.99927,                0.99478,                0.91268,                0.50183,                0.20063,                0.82248,              0.0060895,              0.0060895,              0.0060895
                     82,                0.55164,                 0.2954,                0.85284,                0.99801,                0.99927,                0.99478,                0.91262,                0.50202,                0.19969,                0.82248,                0.00604,                0.00604,                0.00604
                     83,                0.55816,                0.29339,                0.85543,                0.99799,                0.99927,                0.99478,                0.91331,                0.50242,                0.19921,                0.82247,              0.0059905,              0.0059905,              0.0059905
                     84,                0.55245,                0.29236,                0.85423,                0.99792,                0.99927,                0.99478,                0.91384,                0.50287,                0.19958,                0.82254,               0.005941,               0.005941,               0.005941
                     85,                0.54688,                0.29385,                0.85129,                0.99806,                 0.9987,                0.99478,                0.91434,                0.50298,                0.19864,                0.82252,              0.0058915,              0.0058915,              0.0058915
                     86,                0.54685,                0.29146,                0.85366,                  0.998,                0.99845,                0.99478,                0.91416,                0.50312,                0.19886,                0.82249,               0.005842,               0.005842,               0.005842
                     87,                0.54675,                0.29051,                0.85148,                0.99802,                0.99872,                0.99478,                0.91438,                0.50327,                0.19794,                0.82253,              0.0057925,              0.0057925,              0.0057925
                     88,                0.54727,                0.28697,                0.84991,                0.99801,                0.99927,                0.99478,                0.91479,                0.50305,                0.19759,                0.82261,               0.005743,               0.005743,               0.005743
                     89,                0.54053,                0.28674,                0.85114,                0.99799,                0.99927,                0.99478,                0.91462,                0.50349,                0.19688,                0.82255,              0.0056935,              0.0056935,              0.0056935
