                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                0.56525,                0.33248,                0.85981,                0.98434,                0.95547,                0.98773,                 0.7812,                0.77597,                0.32718,                0.93702,              0.0072775,              0.0072775,              0.0072775
                     58,                0.55678,                0.32358,                0.85717,                0.98451,                0.97284,                0.98717,                0.77882,                0.77285,                0.33536,                0.93537,               0.007228,               0.007228,               0.007228
                     59,                0.56828,                 0.3315,                0.85854,                0.98189,                0.95807,                0.98615,                0.77791,                0.77417,                 0.3411,                0.93816,              0.0071785,              0.0071785,              0.0071785
                     60,                0.56438,                0.32684,                0.86166,                0.98328,                0.97191,                0.98235,                0.77341,                0.78464,                0.32661,                0.93983,               0.007129,               0.007129,               0.007129
                     61,                0.55519,                0.32512,                0.85383,                0.97572,                0.96936,                0.98741,                0.78236,                0.77744,                0.34153,                0.93453,              0.0070795,              0.0070795,              0.0070795
                     62,                0.55391,                0.32212,                0.85231,                0.97765,                0.96557,                0.98663,                 0.7819,                0.76485,                0.32416,                0.93485,                0.00703,                0.00703,                0.00703
                     63,                0.54388,                0.31965,                0.84767,                0.98019,                0.96839,                0.98827,                0.78024,                0.77637,                0.32808,                0.94028,              0.0069805,              0.0069805,              0.0069805
                     64,                0.54717,                0.31905,                0.85048,                  0.979,                0.97349,                0.98804,                0.78399,                0.78155,                0.32854,                0.94395,               0.006931,               0.006931,               0.006931
                     65,                 0.5498,                0.32285,                0.85341,                0.97793,                0.97311,                0.98712,                0.78083,                0.77414,                 0.3242,                 0.9357,              0.0068815,              0.0068815,              0.0068815
                     66,                0.55342,                0.32354,                0.85393,                0.97615,                0.97399,                  0.987,                0.78655,                0.76487,                0.32338,                0.93615,               0.006832,               0.006832,               0.006832
                     67,                 0.5445,                0.32076,                0.85338,                0.96832,                0.96562,                0.98843,                0.77129,                0.78006,                 0.3356,                0.95163,              0.0067825,              0.0067825,              0.0067825
                     68,                0.53615,                0.31067,                0.85219,                0.97947,                0.96888,                0.98504,                0.77646,                0.77871,                0.33674,                 0.9427,               0.006733,               0.006733,               0.006733
                     69,                0.53867,                0.31841,                0.85119,                0.97886,                0.97842,                0.98673,                0.77648,                 0.7749,                0.32335,                  0.937,              0.0066835,              0.0066835,              0.0066835
                     70,                0.53249,                0.31291,                0.84923,                0.98148,                0.97343,                0.98572,                0.78166,                0.78169,                0.33251,                0.93743,               0.006634,               0.006634,               0.006634
                     71,                0.53741,                0.32032,                0.84887,                0.98258,                0.97701,                0.98525,                0.78298,                0.78316,                0.32627,                0.93887,              0.0065845,              0.0065845,              0.0065845
                     72,                0.52857,                0.31068,                  0.847,                0.98277,                 0.9748,                0.98608,                0.78838,                0.76435,                0.32194,                0.93407,               0.006535,               0.006535,               0.006535
                     73,                0.52048,                0.30961,                0.84743,                0.98316,                0.97762,                0.98657,                0.78311,                0.78179,                0.32369,                0.94332,              0.0064855,              0.0064855,              0.0064855
                     74,                0.52821,                0.31123,                0.84879,                0.98276,                0.97671,                0.98839,                0.77819,                0.77478,                0.32969,                0.93791,               0.006436,               0.006436,               0.006436
                     75,                0.53136,                 0.3166,                0.85002,                0.97604,                0.96956,                0.98724,                0.77984,                0.77009,                0.32721,                0.93937,              0.0063865,              0.0063865,              0.0063865
                     76,                0.52404,                0.31163,                0.85037,                0.98184,                0.97405,                0.98877,                0.78543,                0.78143,                 0.3306,                0.94121,               0.006337,               0.006337,               0.006337
                     77,                0.51756,                0.30514,                0.84862,                0.98262,                0.97272,                0.98844,                0.78625,                 0.7733,                0.32932,                 0.9372,              0.0062875,              0.0062875,              0.0062875
                     78,                0.51854,                 0.3063,                0.84419,                0.98761,                0.97419,                0.98883,                0.79181,                0.76556,                0.33065,                0.93799,               0.006238,               0.006238,               0.006238
                     79,                0.51687,                0.30857,                0.84567,                0.98333,                0.96639,                 0.9868,                0.78705,                0.77614,                0.32404,                0.94378,              0.0061885,              0.0061885,              0.0061885
                     80,                0.51293,                0.30405,                0.84516,                0.98251,                0.97803,                0.99149,                0.78375,                0.77342,                 0.3144,                0.93566,               0.006139,               0.006139,               0.006139
                     81,                0.51005,                0.30484,                0.84181,                0.98193,                0.97452,                0.98892,                0.78792,                 0.7697,                0.31368,                0.93632,              0.0060895,              0.0060895,              0.0060895
                     82,                0.50689,                0.29988,                0.84255,                0.98344,                0.97578,                0.98884,                0.78665,                0.77669,                0.32181,                0.93775,                0.00604,                0.00604,                0.00604
                     83,                0.49924,                0.29689,                0.83912,                0.98337,                0.97624,                0.99093,                0.79629,                0.75599,                0.30394,                 0.9335,              0.0059905,              0.0059905,              0.0059905
                     84,                0.50552,                0.29779,                0.84493,                0.98629,                0.97657,                0.98774,                0.78135,                0.77551,                 0.3225,                0.94207,               0.005941,               0.005941,               0.005941
                     85,                0.49524,                0.29735,                0.83719,                0.98418,                0.97378,                0.98851,                0.78468,                0.78001,                0.32243,                0.94929,              0.0058915,              0.0058915,              0.0058915
                     86,                0.50338,                0.30104,                0.84464,                0.98153,                0.97601,                0.98864,                0.78663,                 0.7714,                 0.3143,                0.94189,               0.005842,               0.005842,               0.005842
                     87,                0.50168,                 0.3016,                0.84536,                0.98545,                0.97601,                0.98844,                0.78196,                0.78095,                0.32083,                0.94091,              0.0057925,              0.0057925,              0.0057925
                     88,                0.49451,                0.29631,                0.84525,                0.98635,                0.97335,                0.98677,                 0.7859,                0.76671,                0.32394,                0.93864,               0.005743,               0.005743,               0.005743
                     89,                0.49314,                0.29765,                0.84301,                0.98527,                0.96911,                0.98613,                0.78003,                 0.7853,                0.33218,                0.95472,              0.0056935,              0.0056935,              0.0056935
                     90,                0.48419,                 0.2916,                0.84046,                0.98517,                0.96969,                 0.9876,                0.78273,                0.77623,                0.31638,                0.95038,               0.005644,               0.005644,               0.005644
