                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.43597,                0.26747,                0.82655,                0.98486,                0.97694,                 0.9899,                0.78945,                0.79346,                0.32763,                0.94691,              0.0044065,              0.0044065,              0.0044065
                    116,                0.43669,                0.26761,                0.83219,                 0.9853,                0.97458,                0.98912,                0.79089,                0.79192,                0.31529,                0.94433,               0.004357,               0.004357,               0.004357
                    117,                0.43466,                 0.2638,                0.82995,                0.98486,                0.97614,                0.98854,                0.78573,                0.79687,                0.32141,                0.94214,              0.0043075,              0.0043075,              0.0043075
                    118,                0.42964,                0.26211,                0.82227,                0.98628,                0.97373,                 0.9887,                0.79051,                0.79746,                0.31708,                0.94387,               0.004258,               0.004258,               0.004258
                    119,                0.43451,                0.26634,                0.83066,                0.98629,                0.97263,                0.98869,                0.78578,                0.79904,                0.31677,                0.95183,              0.0042085,              0.0042085,              0.0042085
                    120,                0.42316,                0.25954,                0.82614,                0.98813,                0.98219,                  0.989,                0.79056,                0.79558,                 0.3136,                0.94954,               0.004159,               0.004159,               0.004159
                    121,                0.42622,                0.26424,                0.82777,                0.98389,                0.97862,                0.98842,                0.78651,                0.80272,                0.31551,                0.95312,              0.0041095,              0.0041095,              0.0041095
                    122,                0.42849,                0.26242,                0.82781,                0.98549,                0.97602,                0.98902,                0.78938,                0.80813,                0.32324,                0.95203,                0.00406,                0.00406,                0.00406
                    123,                0.42075,                0.25837,                0.82712,                0.98536,                0.97444,                0.98869,                0.78937,                0.80698,                0.32593,                0.95114,              0.0040105,              0.0040105,              0.0040105
                    124,                0.41645,                0.25579,                0.82691,                0.98689,                0.97557,                0.98902,                0.78915,                0.79817,                0.32552,                 0.9502,               0.003961,               0.003961,               0.003961
                    125,                0.41841,                0.25521,                0.82617,                0.98681,                0.97972,                0.98883,                0.79055,                0.79619,                0.31944,                0.95103,              0.0039115,              0.0039115,              0.0039115
                    126,                0.41845,                0.25567,                0.82362,                0.98794,                0.97715,                0.98903,                0.79207,                0.79745,                0.31662,                0.94968,               0.003862,               0.003862,               0.003862
                    127,                0.41636,                 0.2532,                0.82802,                0.98684,                0.97819,                0.98887,                0.78916,                0.80614,                0.32101,                0.95439,              0.0038125,              0.0038125,              0.0038125
                    128,                0.41155,                0.25418,                0.82147,                0.98498,                0.97844,                0.98871,                0.78693,                0.80265,                0.32167,                 0.9545,               0.003763,               0.003763,               0.003763
                    129,                0.41227,                0.25361,                0.82241,                0.98238,                0.98176,                0.98935,                0.78527,                0.79458,                0.32045,                0.95187,              0.0037135,              0.0037135,              0.0037135
                    130,                0.40908,                0.25046,                0.82001,                0.98353,                0.97902,                0.98935,                 0.7926,                0.79717,                0.31897,                0.95501,               0.003664,               0.003664,               0.003664
                    131,                0.41382,                0.25238,                0.82625,                 0.9826,                0.97439,                0.98935,                0.79409,                0.79001,                0.31899,                0.95181,              0.0036145,              0.0036145,              0.0036145
                    132,                0.40618,                0.24906,                0.81802,                0.98399,                0.97976,                 0.9894,                 0.7942,                0.78631,                0.31384,                0.95031,               0.003565,               0.003565,               0.003565
                    133,                0.41038,                0.25422,                0.82722,                0.98591,                0.97888,                0.98929,                0.79187,                 0.7894,                0.31482,                0.94881,              0.0035155,              0.0035155,              0.0035155
                    134,                0.40356,                0.25202,                0.82361,                 0.9865,                0.97579,                0.98925,                0.79247,                0.78908,                0.31281,                0.94893,               0.003466,               0.003466,               0.003466
                    135,                0.40346,                0.24984,                0.82184,                0.98581,                0.97099,                 0.9894,                0.79302,                0.78804,                0.31736,                0.94855,              0.0034165,              0.0034165,              0.0034165
                    136,                0.39602,                0.24455,                0.82139,                0.98725,                0.97422,                0.98912,                0.79212,                 0.7908,                0.32277,                0.95315,               0.003367,               0.003367,               0.003367
                    137,                0.39984,                 0.2473,                0.81639,                 0.9864,                0.97435,                0.98956,                0.78922,                0.79527,                0.32247,                0.95482,              0.0033175,              0.0033175,              0.0033175
                    138,                 0.4004,                0.24739,                0.82008,                0.98668,                0.97338,                 0.9894,                0.79097,                 0.7929,                0.31536,                0.95405,               0.003268,               0.003268,               0.003268
                    139,                0.39455,                0.24627,                0.81984,                0.98667,                0.97406,                0.98993,                0.79386,                0.79486,                0.32828,                0.95317,              0.0032185,              0.0032185,              0.0032185
                    140,                0.39312,                0.24428,                 0.8175,                0.98704,                0.97558,                0.98981,                0.79023,                0.79458,                0.32746,                0.95497,               0.003169,               0.003169,               0.003169
                    141,                0.39629,                0.24443,                0.81521,                0.98772,                0.97731,                0.98918,                0.79033,                0.79543,                 0.3214,                0.95764,              0.0031195,              0.0031195,              0.0031195
                    142,                0.38841,                 0.2441,                0.81733,                0.98697,                0.97695,                0.98906,                0.79255,                0.79462,                0.32205,                0.95452,                0.00307,                0.00307,                0.00307
                    143,                0.38912,                 0.2423,                 0.8208,                0.98703,                0.97302,                0.98906,                0.78894,                0.79612,                0.32055,                0.95386,              0.0030205,              0.0030205,              0.0030205
                    144,                0.39163,                0.24436,                0.81662,                0.98846,                0.97049,                0.98902,                0.78972,                0.79128,                0.32169,                0.95133,               0.002971,               0.002971,               0.002971
                    145,                0.38443,                0.24086,                0.82107,                0.98718,                0.97128,                0.98902,                0.79224,                0.78872,                0.31787,                0.94929,              0.0029215,              0.0029215,              0.0029215
                    146,                0.37569,                0.23636,                0.81437,                0.98792,                0.97114,                0.98916,                 0.7948,                0.78561,                0.31949,                0.95171,               0.002872,               0.002872,               0.002872
                    147,                0.38301,                0.23717,                0.81432,                0.98857,                0.97692,                0.98909,                0.79317,                0.78688,                 0.3185,                0.95367,              0.0028225,              0.0028225,              0.0028225
                    148,                0.38125,                0.24069,                 0.8192,                0.98846,                0.97714,                0.98916,                0.79634,                0.79045,                0.31636,                0.95547,               0.002773,               0.002773,               0.002773
                    149,                0.37771,                 0.2394,                0.81682,                0.98781,                0.97286,                0.98906,                0.79478,                0.79068,                0.31548,                0.95584,              0.0027235,              0.0027235,              0.0027235
                    150,                0.37371,                 0.2358,                0.81719,                0.98768,                0.97055,                0.98881,                0.79709,                0.79134,                0.31446,                0.95502,               0.002674,               0.002674,               0.002674
                    151,                 0.3739,                0.23338,                0.81565,                0.98872,                0.96992,                0.98918,                0.79948,                0.78806,                 0.3159,                0.95191,              0.0026245,              0.0026245,              0.0026245
                    152,                0.37323,                0.23485,                0.81876,                0.98841,                0.96962,                0.98904,                0.79694,                0.79067,                 0.3219,                0.95345,               0.002575,               0.002575,               0.002575
                    153,                0.37404,                0.23665,                0.81538,                0.98854,                0.96988,                0.98897,                 0.7942,                0.78796,                0.32131,                0.95329,              0.0025255,              0.0025255,              0.0025255
                    154,                0.36955,                0.23374,                0.81567,                0.98813,                0.97052,                0.98913,                0.79345,                0.78685,                0.31542,                0.95422,               0.002476,               0.002476,               0.002476
                    155,                0.36449,                0.23059,                0.81488,                 0.9876,                0.97112,                0.98897,                0.79441,                0.78824,                0.31206,                0.95328,              0.0024265,              0.0024265,              0.0024265
                    156,                0.36444,                0.23086,                0.81408,                0.98668,                0.97176,                 0.9889,                 0.7953,                0.78846,                0.31453,                0.95434,               0.002377,               0.002377,               0.002377
                    157,                 0.3681,                0.23088,                0.81086,                0.98583,                 0.9725,                0.98886,                0.79475,                0.79138,                0.31585,                0.95574,              0.0023275,              0.0023275,              0.0023275
                    158,                0.36297,                0.22749,                0.81227,                 0.9868,                0.97124,                 0.9889,                0.79439,                0.78972,                0.31732,                0.95496,               0.002278,               0.002278,               0.002278
                    159,                  0.356,                0.22504,                0.81328,                0.98746,                 0.9705,                0.98859,                0.79469,                0.78772,                0.31725,                 0.9554,              0.0022285,              0.0022285,              0.0022285
                    160,                0.35674,                0.23004,                0.81405,                0.98784,                0.97071,                0.98859,                0.79381,                0.78406,                0.31821,                 0.9553,               0.002179,               0.002179,               0.002179
